,setup,map_id,smoke_level,trial_index,rmse,rmse_scale,hallucination_count,hallucination_count_total,hallucination_percent,undetected_count,undetected_count_total,undetected_percent,num_clusters,number_disparity,latency_fusion,latency_inference
547,STEREO,3,2,6,0.171197639720289,14.921526409994774,307,11131,0.027580630671098734,11939,30910,0.3862504043998706,55,188201,,
548,STEREO,3,2,4,0.16542153636566098,17.077347488174848,243,10737,0.022632020117351215,12186,30910,0.3942413458427693,55,188108,,
549,STEREO,3,1,2,0.21093683609650013,19.26801742572932,1556,27573,0.05643201682805643,3706,30910,0.11989647363312844,84,261496,,
550,STEREO,3,1,8,0.21006002307112623,15.976899761218062,948,26899,0.03524294583441764,3864,30910,0.12500808799741184,82,261613,,
551,STEREO,3,1,12,0.22361419564150897,15.229966481396879,1627,28334,0.05742217830168702,3658,30910,0.118343578130055,87,261422,,
552,STEREO,3,1,7,0.22050179341852752,20.398114357350533,1305,27974,0.046650461142489455,3725,30910,0.12051116143642834,71,261795,,
553,STEREO,3,1,1,0.21287217486515905,17.17185992225257,1544,27683,0.05577430191814471,4051,30910,0.13105791006146877,72,261590,,
554,STEREO,3,1,0,0.21604949176735458,20.921943783458342,1103,28216,0.03909129571874114,4136,30910,0.13380782918149467,78,261401,,
555,STEREO,3,1,6,0.20245659135081162,14.955697992152947,1042,26817,0.038855949584218966,3822,30910,0.12364930443222258,71,261536,,
556,STEREO,3,1,13,0.20495020704920253,18.327617499976643,1158,26960,0.04295252225519288,3764,30910,0.12177288903267551,77,261630,,
557,STEREO,3,1,10,0.20897625113418988,16.012635405332336,1166,27384,0.04257960853052878,4292,30910,0.13885473956648334,75,261583,,
558,STEREO,3,1,9,0.23055423926090976,18.243301667513155,1288,27639,0.04660081768515503,3994,30910,0.12921384665156907,77,261427,,
559,STEREO,3,1,4,0.21468649324468478,22.829275707825268,1563,28656,0.05454355108877722,4315,30910,0.1395988353283727,65,261384,,
560,STEREO,3,1,14,0.21750258287770455,18.666219812317983,1780,28216,0.06308477459597392,4012,30910,0.12979618246522162,81,261598,,
561,STEREO,3,1,11,0.21846023105464665,16.994547181620945,941,27238,0.03454732359204053,3880,30910,0.12552571983176966,71,261304,,
562,STEREO,3,1,3,0.21225643641129147,20.36619177809323,1293,28125,0.04597333333333333,4075,30910,0.1318343578130055,61,261327,,
563,STEREO,3,1,5,0.20676483520726036,19.022372698490596,1151,27278,0.04219517559938412,4257,30910,0.1377224199288256,73,261292,,
564,STEREO,3,0,4,0.21065675374601625,17.02619153810328,1488,35752,0.04162004922801522,2531,30910,0.08188288579747655,68,275167,,
565,STEREO,3,0,9,0.21437217856822197,13.585786535314172,1277,35170,0.03630935456354848,2664,30910,0.08618570042057587,68,275372,,
566,STEREO,3,0,12,0.2034824664628803,16.074756504507974,1254,35105,0.03572140720695058,2403,30910,0.07774183112261404,66,275239,,
567,STEREO,3,0,0,0.22565474037255012,14.983384853911788,1370,36731,0.037298194985162396,2227,30910,0.0720478809446781,68,274897,,
568,STEREO,3,0,10,0.21738949327750695,13.979057637283141,1947,37264,0.052248819235723484,2660,30910,0.08605629246198641,55,275137,,
569,STEREO,3,0,5,0.22109541030063423,14.342626835961335,2152,37531,0.05733926620660254,1971,30910,0.06376577159495309,67,275127,,
570,STEREO,3,0,11,0.21772197716373065,14.915412478184779,1091,36012,0.0302954570698656,1929,30910,0.062406988029763834,69,275072,,
571,STEREO,3,0,7,0.2250733397244736,13.07478649914681,2074,37295,0.055610671671805875,1984,30910,0.06418634746036882,57,275233,,
572,STEREO,3,0,6,0.2013588558098503,16.01749412751444,824,34775,0.023695183321351544,2587,30910,0.08369459721772889,66,275301,,
573,STEREO,3,0,3,0.22496330764119,16.636392461793143,1612,36591,0.044054548932797685,2353,30910,0.07612423164024587,62,275253,,
574,STEREO,3,0,8,0.2149724430864667,16.045686721254675,1233,35078,0.03515023661554251,2806,30910,0.09077968295050146,63,275314,,
575,STEREO,3,0,14,0.21535265816254534,13.726925170530164,1453,36256,0.0400761253309797,2279,30910,0.07373018440634099,70,275253,,
576,STEREO,3,0,1,0.21810805789279344,15.46990047628065,1270,36154,0.03512751009570172,2301,30910,0.07444192817858299,61,275002,,
577,STEREO,3,0,13,0.22390696935493862,13.580306223670455,2038,36026,0.056570254815966246,2901,30910,0.09385312196700098,63,275002,,
578,STEREO,3,0,2,0.21091171956450067,14.096446808532214,1494,36253,0.041210382589027116,2105,30910,0.06810093820769977,64,275268,,
579,STEREO,3,3,6,0.14886394851828,19.938094142788792,111,5177,0.021440988989762412,17037,30910,0.5511808476221287,52,150328,,
580,STEREO,3,3,12,0.16231455902211636,17.47599354036485,282,5000,0.0564,17384,30910,0.5624069880297639,52,149409,,
581,STEREO,3,3,9,0.14765773841582272,20.466165039411578,118,4647,0.025392726490208736,17979,30910,0.581656421869945,51,149510,,
582,STEREO,3,3,3,0.15492578402849017,20.877038372014194,223,4968,0.044887278582930755,17249,30910,0.5580394694273698,51,150386,,
583,STEREO,3,3,13,0.2690289819632956,1.3730984701093187,0,156,0.0,29823,30910,0.9648333872533161,8,176070,,
584,STEREO,3,3,4,0.15934068796868336,19.22984776614498,158,5198,0.03039630627164294,16599,30910,0.5370106761565836,55,150284,,
585,STEREO,3,3,8,0.15633534904185886,18.467890032140602,309,5042,0.06128520428401428,17241,30910,0.5577806535101909,53,149295,,
586,STEREO,3,3,10,0.13807684102613718,18.063458810572527,112,5091,0.021999607149872324,17058,30910,0.5518602394047234,53,149716,,
587,STEREO,3,3,5,0.1456235538383049,17.292391481768178,39,4888,0.007978723404255319,17601,30910,0.5694273697832417,50,149945,,
588,STEREO,3,3,7,0.17537795325854172,20.489052384766012,169,5533,0.0305440086752214,16936,30910,0.547913296667745,56,149906,,
589,STEREO,3,3,14,0.18931703752687448,20.475815960267735,167,5275,0.03165876777251185,16954,30910,0.5484956324813977,56,149951,,
590,STEREO,3,3,2,0.14357415985397076,16.28868373102786,158,4880,0.03237704918032787,17398,30910,0.5628599158848269,49,149963,,
591,STEREO,3,3,0,0.16489916756875905,21.486111470930485,137,4964,0.027598710717163577,17475,30910,0.5653510190876739,52,149821,,
592,STEREO,3,3,11,0.15653641007686542,21.033821339339386,82,5259,0.015592317931165622,16622,30910,0.537754771918473,53,149755,,
593,STEREO,3,3,1,0.1473501521555842,21.666778284955875,336,4970,0.0676056338028169,17049,30910,0.5515690714978971,48,149022,,
